,Time (ms),VConstant (v),VSpike (v),Temperature (C)
649,162182.0,0.2102,0.2493,22.56
650,162184.0,0.0,0.2493,22.56
651,162186.0,0.2102,0.2493,22.56
652,162189.0,0.0,0.2493,22.56
653,162191.0,0.2102,0.2493,22.56
654,162193.0,0.0,0.2493,22.56
655,162195.0,0.2102,0.2493,22.56
656,162198.0,0.0,0.2493,22.56
657,162200.0,0.2102,0.2493,22.56
658,162202.0,0.0,0.2493,22.56
659,162204.0,0.2102,0.2493,22.56
660,162207.0,0.0,0.2493,22.56
661,162209.0,0.2102,0.2493,22.56
662,162211.0,0.0,0.2493,22.56
663,162213.0,0.2102,0.2493,22.56
664,162216.0,0.0,0.2493,22.56
665,162219.0,0.2102,0.2493,22.56
666,162221.0,0.0,0.2493,22.56
667,162223.0,0.2102,0.2493,22.56
668,162226.0,0.0,0.2493,22.56
669,162228.0,0.2102,0.2493,22.56
670,162230.0,0.0,0.2493,22.56
671,162233.0,0.2102,0.2444,22.56
672,162235.0,0.0,0.2444,22.56
673,162237.0,0.2102,0.2493,22.56
674,162239.0,0.0,0.2493,22.56
675,162242.0,0.2102,0.2493,22.56
676,162244.0,0.0,0.2493,22.56
677,162246.0,0.2102,0.2493,22.56
678,162248.0,0.0,0.2493,22.56
679,162251.0,0.2102,0.2493,22.56
680,162253.0,0.0,0.2493,22.56
681,162255.0,0.2102,0.2493,22.56
682,162258.0,0.0,0.2493,22.56
683,162260.0,0.2102,0.2493,22.56
684,162263.0,0.0,0.2493,22.56
685,162265.0,0.2102,0.2493,22.56
686,162268.0,0.0,0.2493,22.56
687,162270.0,0.2102,0.2493,22.56
688,162272.0,0.0,0.2493,22.56
689,162274.0,0.2102,0.2493,22.56
